Tracking ID,Timepoint,Time,X pos,Y pos,Z pos
0,0,0,119.5510204,194.2653061,0
0,1,1,118.9622642,194.3584906,0
0,2,2,119.32,194.36,0
0,3,3,119.0232558,194.1162791,0
0,4,4,118.754717,194.1509434,0
0,5,5,119.0196078,194.1176471,0
0,6,6,118.4130435,193.9782609,0
0,7,7,118.9591837,194.0408163,0
0,8,8,118.94,193.88,0
0,9,9,118.6136364,193.7954545,0
0,10,10,119.3777778,193.3111111,0
0,11,11,119,193.2954545,0
0,12,12,119.4666667,193.0888889,0
0,13,13,119.8421053,192.9473684,0
0,14,14,119.3953488,193.2325581,0
0,15,15,119.95,193.075,0
0,16,16,119.6666667,193.1794872,0
0,17,17,119.5,193,0
0,18,18,119.85,193.175,0
0,19,19,119.4047619,192.952381,0
0,20,20,119.4444444,193.0444444,0
0,21,21,119.4651163,192.7906977,0
0,22,22,119.1521739,192.6086957,0
0,23,23,119.3877551,192.5714286,0
0,24,24,119.1363636,192.7045455,0
0,25,25,119.25,192.5833333,0
0,26,26,119.3111111,192.6666667,0
0,27,27,118.9347826,192.5,0
0,28,28,119.212766,192.1702128,0
0,29,29,118.952381,191.9047619,0
0,30,30,118.952381,191.9047619,0
0,31,31,119.3617021,192.4042553,0
0,32,32,118.9230769,192.1794872,0
0,33,33,118.9782609,192.3043478,0
0,34,34,118.9318182,192.3181818,0
0,35,35,118.8367347,192.122449,0
0,36,36,118.9318182,192.3181818,0
0,37,37,118.7045455,192.2954545,0
0,38,38,118.8888889,192.2222222,0
0,39,39,118.8837209,192.3953488,0
0,40,40,118.75,192.025,0
0,41,41,119,192,0
0,42,42,119,192,0
0,43,43,119.0526316,191.7105263,0
0,44,44,119.5227273,192.1363636,0
0,45,45,119.3333333,191.8205128,0
0,46,46,119.8918919,191.6486486,0
0,47,47,119.9767442,191.6046512,0
0,48,48,119.8333333,191.6666667,0
0,49,49,119.925,191.3,0
0,50,50,119.75,191.325,0
0,51,51,119.8421053,191.6842105,0
0,52,52,119.8888889,191.4722222,0
0,53,53,119.3414634,191.0731707,0
0,54,54,119.6923077,191.1282051,0
0,55,55,119.275,190.8,0
0,56,56,119.2954545,191.0909091,0
0,57,57,119.3488372,190.8837209,0
0,58,58,118.9285714,190.4761905,0
0,59,59,119.3617021,190.4893617,0
0,60,60,119.195122,190.7317073,0
0,61,61,119,190,0
0,62,62,119.3555556,190.2666667,0
0,63,63,118.9756098,190.3902439,0
0,64,64,119.0232558,190.3953488,0
0,65,65,119.1162791,190.1162791,0
0,66,66,119,189.952381,0
0,67,67,119.1162791,190.255814,0
0,68,68,118.9534884,190.2093023,0
0,69,69,119.106383,189.8085106,0
0,70,70,118.952381,189.9047619,0
0,71,71,118.9090909,189.8863636,0
0,72,72,119.26,189.8,0
0,73,73,119.0222222,189.6,0
0,74,74,119.3076923,189.5384615,0
0,75,75,119.7906977,189.1162791,0
0,76,76,119.4130435,189.5652174,0
0,77,77,120,189.1190476,0
0,78,78,119.725,189.275,0
0,79,79,119.6304348,189.3695652,0
0,80,80,119.8837209,189.3953488,0
0,81,81,119.7631579,189.2631579,0
0,82,82,119.9459459,189.4054054,0
0,83,83,119.8571429,189.5,0
0,84,84,119.825,189.325,0
0,85,85,119.775,189.925,0
0,86,86,119.3157895,189.4210526,0
0,87,87,119.1702128,189.4680851,0
0,88,88,119,189.5,0
0,89,89,118.9473684,189.0526316,0
0,90,90,118.902439,189.1219512,0
0,91,91,118.5909091,188.7727273,0
0,92,92,118.7272727,188.5227273,0
0,93,93,118.6097561,188.0243902,0
0,94,94,118.1463415,188.097561,0
0,95,95,118.3414634,188.0243902,0
0,96,96,118.097561,188.0243902,0
0,97,97,118.5,187.38,0
0,98,98,118.255814,187.7674419,0
0,99,99,118,187.8292683,0
0,100,100,118.3589744,187.5384615,0
0,101,101,118.5744681,187.4893617,0
0,102,102,118.4468085,186.9787234,0
0,103,103,118.2291667,187.3333333,0
0,104,104,118.2765957,186.9787234,0
0,105,105,118.6078431,186.9607843,0
0,106,106,118.6153846,187.0961538,0
0,107,107,118.7804878,186.8536585,0
0,108,108,118.8043478,187.3478261,0
0,109,109,118.9512195,187.0487805,0
0,110,110,118.95,187.075,0
0,111,111,119.0487805,187.195122,0
0,112,112,119.1,187.125,0
0,113,113,119.5121951,186.9756098,0
0,114,114,119.275,187.35,0
0,115,115,119.25,187.4,0
0,116,116,119.5,187.5,0
0,117,117,119.2051282,187.0512821,0
0,118,118,119.05,187.55,0
0,119,119,119.0227273,187.5227273,0
0,120,120,118.9555556,187.2444444,0
0,121,121,118.8205128,187,0
0,122,122,118.2631579,187.0263158,0
0,123,123,118.3829787,186.8297872,0
0,124,124,118.0909091,186.5454545,0
0,125,125,118.2745098,186.4313725,0
0,126,126,117.9767442,186.6046512,0
0,127,127,117.9777778,186.6,0
0,128,128,118,186.5,0
0,129,129,117.9772727,186.1363636,0
0,130,130,117.9318182,185.6818182,0
0,131,131,117.9545455,185.9090909,0
0,132,132,117.9555556,185.5777778,0
0,133,133,118.0638298,185.4893617,0
0,134,134,118.1836735,185.4693878,0
0,135,135,118,185.5,0
0,136,136,118.0465116,185.4186047,0
0,137,137,118.05,184.925,0
0,138,138,117.9767442,185.2325581,0
0,139,139,118.2391304,185.326087,0
0,140,140,118.6458333,184.9791667,0
0,141,141,118.775,185.1,0
0,142,142,119.0232558,184.744186,0
0,143,143,118.9189189,185.027027,0
0,144,144,119.097561,185.1707317,0
0,145,145,119.255814,184.8604651,0
0,146,146,119.3043478,185.2391304,0
0,147,147,119.1,185,0
